pi0_KE,pi0_cos,Ratio
605.0,-0.98,0.7463255307566685
615.0,-0.98,0.703369594056779
625.0,-0.98,0.7516666666666667
635.0,-0.98,0.7362668161434978
645.0,-0.98,0.7456859971711457
655.0,-0.98,0.7896801448400724
665.0,-0.98,0.7230060466455513
675.0,-0.98,0.731693028705331
685.0,-0.98,0.7533252720677146
695.0,-0.98,0.7728540440037186
705.0,-0.98,0.6903935185185185
715.0,-0.98,0.7146805896805897
725.0,-0.98,0.7517394054395952
735.0,-0.98,0.7084649399873658
745.0,-0.98,0.7356209150326798
755.0,-0.98,0.7156199677938808
765.0,-0.98,0.785857908847185
775.0,-0.98,0.698131443298969
785.0,-0.98,0.746263699767519
795.0,-0.98,0.7298105682951147
805.0,-0.98,0.7288251366120219
815.0,-0.98,0.7212435233160622
825.0,-0.98,0.6979420997558423
835.0,-0.98,0.7445179255134007
845.0,-0.98,0.7025114962858153
855.0,-0.98,0.7125726744186046
865.0,-0.98,0.7155764365739068
875.0,-0.98,0.7154676258992806
885.0,-0.98,0.6981751824817518
895.0,-0.98,0.7189901207464325
905.0,-0.98,0.6693697014375231
915.0,-0.98,0.7103074141048824
925.0,-0.98,0.7557395558901017
935.0,-0.98,0.672566371681416
945.0,-0.98,0.7399186089530152
955.0,-0.98,0.7680029695619897
965.0,-0.98,0.7154587647268833
975.0,-0.98,0.7242647058823529
985.0,-0.98,0.7242990654205608
995.0,-0.98,0.7368796858264905
5.0,-0.94,0.7659877510326164
15.0,-0.94,0.7666007346708109
25.0,-0.94,0.7464195450716091
35.0,-0.94,0.7733839194513352
45.0,-0.94,0.7934489979060724
55.0,-0.94,0.7754825090470446
65.0,-0.94,0.802526906878802
75.0,-0.94,0.773800339453788
85.0,-0.94,0.7816758026624903
95.0,-0.94,0.755188679245283
105.0,-0.94,0.7601824186192797
115.0,-0.94,0.7651575747880339
125.0,-0.94,0.7578778135048232
135.0,-0.94,0.7606551897041618
145.0,-0.94,0.7666723520382057
155.0,-0.94,0.7644198524480215
165.0,-0.94,0.7706727400140154
175.0,-0.94,0.7492249397175336
185.0,-0.94,0.76422329231318
195.0,-0.94,0.78557294477424
205.0,-0.94,0.7545191612436731
215.0,-0.94,0.7401417408686172
225.0,-0.94,0.7508984301115945
235.0,-0.94,0.7318785578747629
245.0,-0.94,0.7494679822015864
255.0,-0.94,0.7349256068911512
265.0,-0.94,0.7591820528092118
275.0,-0.94,0.7228472080179996
285.0,-0.94,0.72514033680834
295.0,-0.94,0.7523908523908523
305.0,-0.94,0.7479778629203917
315.0,-0.94,0.7478772044415415
325.0,-0.94,0.7233724653148346
335.0,-0.94,0.7302416721097322
345.0,-0.94,0.7213740458015268
355.0,-0.94,0.7494123178185237
365.0,-0.94,0.7074235807860262
375.0,-0.94,0.72
385.0,-0.94,0.7552513570922823
395.0,-0.94,0.7410778443113772
405.0,-0.94,0.7154178674351584
415.0,-0.94,0.7078306127277029
425.0,-0.94,0.7066985645933014
435.0,-0.94,0.7185077519379846
445.0,-0.94,0.7093954843408594
455.0,-0.94,0.7312440645773979
465.0,-0.94,0.6832900023635075
475.0,-0.94,0.7120431115276477
485.0,-0.94,0.7223638470451912
495.0,-0.94,0.7367671492997864
505.0,-0.94,0.8057938718662953
515.0,-0.94,0.7850089766606823
525.0,-0.94,0.7960735360871539
535.0,-0.94,0.7771868281090868
545.0,-0.94,0.8037414584966954
555.0,-0.94,0.8108545034642032
565.0,-0.94,0.7983329474415374
575.0,-0.94,0.7797351619768267
585.0,-0.94,0.7868386791336253
595.0,-0.94,0.8059194565744784
605.0,-0.94,0.7888713015950323
615.0,-0.94,0.766422481085625
625.0,-0.94,0.7738644644158368
635.0,-0.94,0.8040378548895899
645.0,-0.94,0.7867905575087896
655.0,-0.94,0.7863769220993773
665.0,-0.94,0.7947167827572611
675.0,-0.94,0.765304807320531
685.0,-0.94,0.7655098485863594
695.0,-0.94,0.7845230153435624
705.0,-0.94,0.7715186403508771
715.0,-0.94,0.7844261149168181
725.0,-0.94,0.7833785520491218
735.0,-0.94,0.7877957299480669
745.0,-0.94,0.7835777969513948
755.0,-0.94,0.7894973070017953
765.0,-0.94,0.7983050847457627
775.0,-0.94,0.7950971322849214
