9.72149,0,23.3354,0,6.73085,0,28.4785,0,0,1.07331,27.0327,64.3718,87.817,84.4261,72.7216,53.6344,41.5446,29.9107,23.481,18.0646,14.108,9.14083,10.2416,13.1946,0.0204851,22.8409,109.388,107.861,83.9852,59.2469,46.025,29.7951,18.6884,12.1162,9.31617,5.60386,5.14558,3.04179,2.79671,4.839,0,1.90864,35.2609,207.937,368.45,446.144,491.932,513.314,460.522,407.086,329.041,277.343,214.956,179.164,135.452,406.079,0.83332,4.16884,208.986,317.227,325.704,293.831,287.923,238.176,196.034,175.864,137.034,113.89,100.023,74.4051,60.0466,149.344,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.3354,0,64.0486,0,17.3596,0,80.0779,0,0,2.76208,71.6586,173.541,235.435,225.232,201.74,150.723,117.581,83.3438,62.0679,49.5323,39.5218,23.8581,28.8914,39.5332,0.045758,63.4422,309.642,313.054,255.357,183.308,140.751,92.8992,58.668,38.5825,28.3076,15.7448,14.1618,8.73525,8.09919,14.5296,0,3.5587,70.1819,452.71,837.021,1082.69,1227.49,1319.99,1233.73,1112.22,951.757,830.459,641.612,531.821,405.485,1132.92,1.85474,9.76397,441.838,716.111,785.308,755.199,769.317,709.123,613.176,546.864,454.047,383.923,320.375,242.673,187.239,447.051,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.73085,0,17.3596,0,5.40441,0,22.4988,0,0,0.785467,19.9163,49.9212,69.7085,68.485,60.5278,45.6166,36.5335,25.5306,20.0009,15.1453,11.8118,7.09518,8.33117,11.2735,0.0116873,17.193,82.9091,84.4154,69.4738,49.7173,38.4221,25.6258,16.4578,10.7181,8.11756,4.60136,4.09461,2.5948,2.13267,3.93294,0,0.737292,16.0154,109.552,214.754,281.869,344.129,374.351,363.099,333.711,293.926,258.924,207.525,166.388,125.786,343.087,0.472641,1.54207,105.601,179.516,199.424,198.933,194.927,182.985,159.638,146.263,125.338,108.73,90.7375,69.2729,52.5447,125.92,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.4785,0,80.0779,0,22.4988,0,108.78,0,0,3.37804,91.0009,228.669,318.722,303.244,280.055,215.399,170.016,117.557,89.7958,68.6824,54.2857,32.0816,35.7636,51.5737,0.0393925,78.7111,395.327,404.798,347.493,247.887,189.122,129.023,83.0016,54.0031,40.444,22.4558,18.8433,12.7136,10.049,18.9392,0,1.15825,42.4094,378.359,800.434,1149.73,1412.3,1579.74,1582.19,1487.81,1369.15,1232.16,985.377,786.091,599.017,1523.26,1.63967,6.65687,341.045,689.217,825.049,858.02,890.86,887.914,811.422,740.689,652.801,573.211,467.141,356.309,259.651,597.339,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.07331,0,2.76208,0,0.785467,0,3.37804,0,0,0.155161,3.29351,7.97647,10.569,9.96689,8.56049,6.12211,4.74041,3.27061,2.38894,1.81727,1.42612,0.869577,1.07411,1.49653,0.00181086,2.78357,13.6766,13.7911,11.0773,7.86556,5.85442,3.69831,2.34102,1.45172,1.03764,0.563213,0.510754,0.289892,0.28088,0.542787,0,0.211467,4.12952,27.1579,50.1471,63.75,70.8759,71.0039,62.3704,52.2397,41.5037,34.1895,25.3666,20.1929,15.2582,41.5629,0.0840857,0.459694,25.634,41.4172,44.8494,42.4281,40.0199,35.485,28.1182,23.5383,18.8381,15.1437,11.9938,8.96395,6.83644,16.0989,
